Date,Year,Week,Accident and Emergency,ICU,Pediatric,Maternity,General,Acute Care,Orthopedic,Executive and VVIP,Admission
2020-08-14,2020,33,96,180,45,28,67,45,39,33,26
2020-08-15,2020,33,99,179,40,35,68,50,38,29,29
2020-08-16,2020,33,99,166,35,33,69,51,38,34,28
2020-08-17,2020,33,100,171,44,29,69,52,36,32,29
2020-08-18,2020,33,100,163,36,38,76,47,45,30,29
2020-08-19,2020,34,102,172,35,41,69,49,44,32,26
2020-08-20,2020,34,95,169,33,38,73,52,41,28,27
2020-08-21,2020,34,104,164,38,36,69,48,35,30,28
2020-08-22,2020,34,103,172,48,42,74,53,35,29,29
2020-08-23,2020,34,97,178,44,28,69,53,43,29,27
2020-08-24,2020,34,105,180,42,39,68,45,43,33,29
2020-08-25,2020,34,101,177,46,29,69,50,43,27,27
2020-08-26,2020,35,99,162,39,40,67,51,38,33,28
2020-08-27,2020,35,101,177,32,28,77,54,35,28,27
2020-08-28,2020,35,100,179,43,36,69,54,45,29,26
2020-08-29,2020,35,104,164,41,32,77,53,41,29,28
2020-08-30,2020,35,100,171,46,33,71,53,45,25,29
2020-08-31,2020,35,105,170,37,34,72,50,45,27,29
2020-09-01,2020,35,98,170,42,30,70,49,44,31,30
2020-09-02,2020,36,102,165,42,30,71,45,41,27,28
2020-09-03,2020,36,103,178,33,34,74,48,43,35,26
2020-09-04,2020,36,96,172,40,29,70,47,45,33,30
2020-09-05,2020,36,95,172,34,41,76,47,43,30,27
2020-09-06,2020,36,104,174,45,31,67,47,42,28,29
2020-09-07,2020,36,97,166,36,39,73,45,42,34,29
2020-09-08,2020,36,100,175,37,35,78,52,39,34,30
2020-09-09,2020,37,101,177,41,42,73,55,38,34,26
2020-09-10,2020,37,105,162,42,29,70,48,38,34,29
2020-09-11,2020,37,98,174,40,39,76,49,45,31,28
2020-09-12,2020,37,101,174,47,35,71,48,38,33,29
2020-09-13,2020,37,96,178,40,28,71,54,41,30,29
2020-09-14,2020,37,98,178,38,36,75,49,42,32,26
2020-09-15,2020,37,97,178,41,35,75,48,41,26,27
2020-09-16,2020,38,98,165,45,42,68,46,39,30,27
2020-09-17,2020,38,96,168,40,29,76,48,41,27,30
2020-09-18,2020,38,95,172,39,38,76,49,42,26,28
2020-09-19,2020,38,95,173,43,42,67,45,42,34,26
2020-09-20,2020,38,97,177,39,28,69,52,40,34,27
2020-09-21,2020,38,96,168,35,28,69,49,38,29,26
2020-09-22,2020,38,105,169,37,29,76,49,45,33,28
2020-09-23,2020,39,99,171,40,31,71,46,45,33,26
2020-09-24,2020,39,97,168,34,42,67,47,35,35,26
2020-09-25,2020,39,104,164,34,35,78,55,40,33,27
2020-09-26,2020,39,105,162,39,34,69,53,38,25,30
2020-09-27,2020,39,102,167,44,33,78,54,42,30,30
2020-09-28,2020,39,95,162,46,29,69,54,44,28,26
2020-09-29,2020,39,96,164,48,35,71,52,42,27,29
2020-09-30,2020,40,103,171,36,30,70,52,45,35,26
2020-10-01,2020,40,104,176,38,40,72,51,39,27,28
2020-10-02,2020,40,100,162,32,38,71,55,43,32,28
2020-10-03,2020,40,102,167,41,39,68,53,37,25,27
2020-10-04,2020,40,105,170,36,30,67,50,36,28,27
2020-10-05,2020,40,95,177,47,42,77,55,35,33,29
2020-10-06,2020,40,96,163,38,39,68,55,39,28,27
2020-10-07,2020,41,104,178,38,39,74,53,35,33,28
2020-10-08,2020,41,100,163,35,34,70,45,41,32,30
2020-10-09,2020,41,97,172,43,33,72,45,38,29,27
2020-10-10,2020,41,96,173,37,34,69,45,38,33,26
2020-10-11,2020,41,103,179,41,28,66,50,40,32,26
2020-10-12,2020,41,95,164,43,35,68,53,35,30,26
2020-10-13,2020,41,100,163,46,34,67,53,35,26,28
2020-10-14,2020,42,101,171,48,33,66,53,43,33,29
2020-10-15,2020,42,98,174,43,28,75,53,41,33,28
2020-10-16,2020,42,95,164,44,37,73,55,37,30,27
2020-10-17,2020,42,96,164,46,35,74,51,37,31,30
2020-10-18,2020,42,105,173,46,41,70,53,39,28,28
2020-10-19,2020,42,105,170,42,40,76,47,35,25,28
2020-10-20,2020,42,95,173,39,28,74,47,45,29,27
2020-10-21,2020,43,104,175,37,29,73,54,38,32,27
2020-10-22,2020,43,99,168,43,36,78,55,44,32,27
2020-10-23,2020,43,99,167,40,36,67,55,36,34,30
2020-10-24,2020,43,95,174,33,30,77,52,37,35,30
2020-10-25,2020,43,97,175,37,40,77,52,44,32,27
2020-10-26,2020,43,95,179,47,38,77,48,40,30,30
2020-10-27,2020,43,102,167,42,32,69,54,41,33,27
2020-10-28,2020,44,97,163,36,36,71,52,36,35,27
2020-10-29,2020,44,102,165,32,35,74,55,44,27,29
2020-10-30,2020,44,101,172,40,31,75,55,44,30,30
2020-10-31,2020,44,103,179,32,40,72,45,42,27,29
2020-11-01,2020,44,97,174,37,39,77,53,39,30,30
2020-11-02,2020,44,103,164,33,28,77,46,42,25,27
2020-11-03,2020,44,96,169,47,36,74,49,40,29,29
2020-11-04,2020,45,99,162,47,31,70,48,44,26,30
2020-11-05,2020,45,105,174,38,31,70,49,35,35,27
2020-11-06,2020,45,99,172,32,38,70,50,45,25,28
2020-11-07,2020,45,97,167,42,32,67,49,44,25,29
2020-11-08,2020,45,99,170,39,38,74,53,41,35,27
2020-11-09,2020,45,103,174,47,34,74,55,39,35,26
2020-11-10,2020,45,99,170,33,29,70,47,36,25,28
2020-11-11,2020,46,102,162,33,39,69,49,40,29,27
2020-11-12,2020,46,95,179,38,34,66,55,40,33,27
2020-11-13,2020,46,98,162,36,33,70,53,38,33,30
2020-11-14,2020,46,104,176,40,36,69,55,36,29,28
2020-11-15,2020,46,99,177,34,40,69,47,37,27,26
2020-11-16,2020,46,99,179,40,31,71,47,44,27,29
2020-11-17,2020,46,103,175,40,31,78,54,38,33,27
2020-11-18,2020,47,105,167,45,28,75,47,41,25,29
2020-11-19,2020,47,100,165,32,34,67,48,42,34,30
2020-11-20,2020,47,97,169,39,38,77,55,44,29,26
2020-11-21,2020,47,99,178,32,30,71,51,43,35,28
2020-11-22,2020,47,96,173,48,32,78,51,43,26,28
2020-11-23,2020,47,104,164,45,30,68,48,35,30,28
2020-11-24,2020,47,95,173,35,31,74,45,41,27,26
2020-11-25,2020,48,102,163,46,35,73,49,40,28,29
2020-11-26,2020,48,95,172,46,40,76,46,36,33,26
2020-11-27,2020,48,96,179,38,32,76,47,35,26,28
2020-11-28,2020,48,102,172,43,30,72,45,38,32,29
2020-11-29,2020,48,103,167,39,32,74,53,41,35,27
2020-11-30,2020,48,99,162,45,34,70,50,40,26,29
2020-12-01,2020,48,99,178,32,33,72,50,36,27,26
2020-12-02,2020,49,104,174,37,31,77,48,43,26,27
2020-12-03,2020,49,98,168,42,38,77,48,37,25,29
2020-12-04,2020,49,100,178,40,40,74,52,38,29,30
2020-12-05,2020,49,95,170,39,42,68,48,37,25,28
2020-12-06,2020,49,98,164,46,29,73,53,41,32,30
2020-12-07,2020,49,101,168,45,42,67,45,35,34,28
2020-12-08,2020,49,99,176,33,36,67,53,38,25,30
2020-12-09,2020,50,95,170,45,29,73,46,43,30,29
2020-12-10,2020,50,105,177,33,35,77,55,35,29,27
2020-12-11,2020,50,101,166,38,33,70,53,43,31,28
2020-12-12,2020,50,95,170,42,28,72,53,35,27,30
2020-12-13,2020,50,104,173,42,31,66,48,44,30,27
2020-12-14,2020,50,105,166,44,41,78,46,41,33,28
2020-12-15,2020,50,99,174,42,40,75,49,38,29,26
2020-12-16,2020,51,105,177,36,34,74,48,35,29,26
2020-12-17,2020,51,105,171,48,35,78,45,40,29,28
2020-12-18,2020,51,99,172,42,29,72,53,41,32,30
2020-12-19,2020,51,104,163,47,40,66,51,42,27,27
2020-12-20,2020,51,103,178,36,40,68,50,35,34,30
2020-12-21,2020,51,102,176,48,41,78,48,36,26,30
2020-12-22,2020,51,102,179,44,28,74,45,43,33,30
2020-12-23,2020,52,103,167,34,35,66,50,40,30,29
2020-12-24,2020,52,98,170,33,41,66,54,39,28,28
2020-12-25,2020,52,100,169,43,28,66,53,38,26,30
2020-12-26,2020,52,105,177,45,40,78,45,36,28,26
2020-12-27,2020,52,100,168,34,38,66,45,40,33,27
2020-12-28,2020,52,96,173,48,28,70,52,40,26,26
2020-12-29,2020,52,95,166,33,40,77,45,40,26,29
2020-12-30,2020,53,101,180,35,38,72,46,42,25,26
2020-12-31,2020,53,97,168,42,35,71,52,42,27,28
2021-01-01,2021,1,98,107,96,66,48,50,41,28,21
2021-01-02,2021,1,103,97,89,58,43,48,40,35,23
2021-01-03,2021,1,101,98,88,61,40,45,38,33,20
2021-01-04,2021,1,102,97,85,66,38,46,42,32,22
2021-01-05,2021,1,100,94,83,61,40,46,42,32,23
2021-01-06,2021,1,97,101,90,64,48,45,39,26,23
2021-01-07,2021,1,101,108,83,64,48,51,44,30,24
2021-01-08,2021,2,103,103,95,57,44,46,35,27,24
2021-01-09,2021,2,104,97,93,70,38,47,45,33,23
2021-01-10,2021,2,95,96,82,63,48,49,37,31,21
2021-01-11,2021,2,98,93,93,64,45,47,39,35,24
2021-01-12,2021,2,104,107,87,59,36,55,41,34,21
2021-01-13,2021,2,105,95,93,62,38,45,45,26,24
2021-01-14,2021,2,99,90,88,56,36,52,40,26,23
2021-01-15,2021,3,97,108,84,70,39,51,35,26,23
2021-01-16,2021,3,104,108,82,63,48,55,44,34,23
2021-01-17,2021,3,105,94,93,63,42,48,37,30,21
2021-01-18,2021,3,98,105,92,57,47,48,45,28,23
2021-01-19,2021,3,96,91,86,70,42,52,43,28,24
2021-01-20,2021,3,100,100,88,66,39,45,42,32,20
2021-01-21,2021,3,99,90,89,60,37,49,41,25,23
2021-01-22,2021,4,100,92,93,65,40,49,37,27,23
2021-01-23,2021,4,100,98,87,63,45,51,35,30,24
2021-01-24,2021,4,105,108,91,60,40,54,40,33,20
2021-01-25,2021,4,105,96,90,63,36,55,36,28,20
2021-01-26,2021,4,95,100,91,62,45,49,42,30,21
2021-01-27,2021,4,104,104,89,60,45,55,38,27,20
2021-01-28,2021,4,96,97,80,69,40,54,44,34,24
2021-01-29,2021,5,98,95,86,66,47,55,38,30,24
2021-01-30,2021,5,104,95,82,58,44,51,40,28,24
2021-01-31,2021,5,99,104,80,62,45,46,39,35,21
2021-02-01,2021,5,100,95,88,57,44,51,38,28,21
2021-02-02,2021,5,101,103,81,60,40,45,35,27,22
2021-02-03,2021,5,105,98,88,58,44,51,44,33,21
2021-02-04,2021,5,96,108,90,63,45,46,35,27,23
2021-02-05,2021,6,97,108,92,68,37,52,43,27,20
2021-02-06,2021,6,97,99,83,61,36,54,38,30,20
2021-02-07,2021,6,100,108,81,68,48,48,35,35,22
2021-02-08,2021,6,95,96,94,59,44,55,37,35,22
2021-02-09,2021,6,96,94,92,70,39,54,36,35,22
2021-02-10,2021,6,105,93,90,60,45,54,39,31,24
2021-02-11,2021,6,102,108,90,63,39,52,41,34,22
2021-02-12,2021,7,95,101,96,70,41,51,39,26,21
2021-02-13,2021,7,105,98,88,68,36,53,45,25,23
2021-02-14,2021,7,105,97,93,62,46,46,42,28,20
2021-02-15,2021,7,105,104,85,57,36,45,42,34,24
2021-02-16,2021,7,95,105,89,64,42,55,44,32,23
2021-02-17,2021,7,96,108,84,62,46,52,45,34,21
2021-02-18,2021,7,96,99,87,60,48,45,37,31,22
2021-02-19,2021,8,104,90,96,64,36,54,44,28,23
2021-02-20,2021,8,99,101,84,68,44,47,35,27,20
2021-02-21,2021,8,98,96,93,61,46,55,37,28,20
2021-02-22,2021,8,103,97,96,56,36,53,41,30,24
2021-02-23,2021,8,98,98,81,64,37,51,45,29,21
2021-02-24,2021,8,99,98,85,58,44,54,40,35,20
2021-02-25,2021,8,104,100,84,67,48,49,37,32,24
2021-02-26,2021,9,102,91,96,68,40,52,39,35,22
2021-02-27,2021,9,99,92,96,59,37,45,45,28,24
2021-02-28,2021,9,98,105,91,58,48,49,44,33,23
2021-03-01,2021,9,102,102,80,65,44,45,37,25,21
2021-03-02,2021,9,105,103,83,70,39,55,41,32,22
2021-03-03,2021,9,97,100,91,65,44,51,39,29,21
2021-03-04,2021,9,101,103,85,57,44,45,35,26,23
2021-03-05,2021,10,97,88,69,70,56,45,37,33,19
2021-03-06,2021,10,100,73,79,57,54,47,43,35,20
2021-03-07,2021,10,105,75,78,68,48,53,42,28,16
2021-03-08,2021,10,95,79,76,64,49,54,35,31,17
2021-03-09,2021,10,100,82,65,56,59,45,36,25,17
2021-03-10,2021,10,103,86,73,56,56,52,36,27,19
2021-03-11,2021,10,99,83,68,56,48,46,44,30,19
2021-03-12,2021,11,102,80,77,56,58,49,45,28,17
2021-03-13,2021,11,104,82,80,68,57,46,43,30,19
2021-03-14,2021,11,99,84,66,65,57,51,36,29,16
2021-03-15,2021,11,101,81,75,68,60,53,36,25,20
2021-03-16,2021,11,100,87,65,67,58,52,35,25,17
2021-03-17,2021,11,95,74,79,67,50,45,35,32,19
2021-03-18,2021,11,97,72,65,62,60,45,43,30,17
2021-03-19,2021,12,101,74,72,67,57,51,43,28,18
2021-03-20,2021,12,102,72,68,68,49,48,41,34,16
2021-03-21,2021,12,99,88,69,63,56,45,41,29,18
2021-03-22,2021,12,102,90,68,62,54,47,37,27,20
2021-03-23,2021,12,102,72,72,63,49,48,35,25,18
2021-03-24,2021,12,105,79,70,68,59,53,40,31,18
2021-03-25,2021,12,99,83,77,64,59,53,37,28,17
2021-03-26,2021,13,104,84,78,64,58,45,36,30,20
2021-03-27,2021,13,103,78,76,69,57,53,35,31,16
2021-03-28,2021,13,98,72,70,68,52,54,40,28,20
2021-03-29,2021,13,95,81,69,65,53,45,35,30,19
2021-03-30,2021,13,103,87,69,65,51,45,36,28,18
2021-03-31,2021,13,99,85,68,63,51,53,39,32,19
2021-04-01,2021,13,100,80,66,69,58,49,38,35,20
2021-04-02,2021,14,105,79,71,60,53,55,37,33,16
2021-04-03,2021,14,105,88,79,69,57,49,36,26,16
2021-04-04,2021,14,99,90,68,60,57,46,44,30,17
2021-04-05,2021,14,102,87,75,62,49,53,44,27,16
2021-04-06,2021,14,96,83,70,56,54,49,45,34,16
2021-04-07,2021,14,96,78,70,56,50,53,36,34,19
2021-04-08,2021,14,99,86,68,57,58,45,44,27,17
2021-04-09,2021,15,104,76,75,63,59,53,37,30,20
2021-04-10,2021,15,105,81,73,62,59,48,37,32,17
2021-04-11,2021,15,105,87,78,65,58,55,35,29,16
2021-04-12,2021,15,100,76,78,68,53,48,44,34,20
2021-04-13,2021,15,99,83,68,58,57,46,43,34,19
2021-04-14,2021,15,100,72,68,60,58,52,35,33,18
2021-04-15,2021,15,95,79,77,62,50,55,35,25,17
2021-04-16,2021,16,100,88,65,66,55,45,44,34,20
2021-04-17,2021,16,96,87,72,68,55,45,35,35,18
2021-04-18,2021,16,99,76,67,61,50,55,43,31,17
2021-04-19,2021,16,105,84,70,59,60,55,43,28,16
2021-04-20,2021,16,100,83,67,56,57,47,39,34,16
2021-04-21,2021,16,103,77,79,67,59,49,37,30,18
2021-04-22,2021,16,103,81,68,60,52,50,44,32,18
2021-04-23,2021,17,101,90,73,56,51,52,39,28,18
2021-04-24,2021,17,100,80,74,60,58,53,44,33,20
2021-04-25,2021,17,95,75,70,57,58,45,39,35,18
2021-04-26,2021,17,99,90,80,65,58,45,39,33,20
2021-04-27,2021,17,95,76,72,57,53,45,41,34,20
2021-04-28,2021,17,98,87,68,69,55,49,41,31,16
2021-04-29,2021,17,99,80,75,57,50,49,36,34,16
2021-04-30,2021,18,102,75,69,65,60,54,35,25,16
2021-05-01,2021,18,99,80,79,65,55,48,43,35,19
2021-05-02,2021,18,104,83,70,67,48,48,36,26,16
2021-05-03,2021,18,105,89,76,62,50,48,43,29,16
2021-05-04,2021,18,96,83,64,59,55,55,42,26,17
2021-05-05,2021,18,95,83,80,64,48,53,45,35,19
2021-05-06,2021,18,100,80,75,60,60,46,38,33,16
2021-05-07,2021,19,97,87,70,57,50,46,43,26,19
2021-05-08,2021,19,96,86,66,63,53,51,37,35,18
2021-05-09,2021,19,96,88,69,59,52,52,35,28,16
2021-05-10,2021,19,99,87,78,67,57,46,43,29,16
2021-05-11,2021,19,96,81,73,66,51,52,45,26,18
2021-05-12,2021,19,104,72,65,67,56,48,45,33,16
2021-05-13,2021,19,96,86,64,62,53,45,35,34,18
2021-05-14,2021,20,95,80,74,69,59,45,37,35,19
2021-05-15,2021,20,98,83,69,70,58,53,39,35,19
2021-05-16,2021,20,104,78,68,57,60,50,36,31,17
2021-05-17,2021,20,96,83,68,70,56,48,42,34,20
2021-05-18,2021,20,102,81,72,65,56,46,43,30,17
2021-05-19,2021,20,96,77,70,70,58,50,39,28,17
2021-05-20,2021,20,97,79,76,64,57,52,35,33,16
2021-05-21,2021,21,97,77,70,63,51,46,40,27,20
2021-05-22,2021,21,101,80,72,65,57,48,38,28,16
2021-05-23,2021,21,102,79,75,61,52,51,42,25,19
2021-05-24,2021,21,100,73,77,65,52,46,35,33,19
2021-05-25,2021,21,101,72,64,69,55,55,41,26,18
2021-05-26,2021,21,97,82,64,63,54,46,38,30,20
2021-05-27,2021,21,101,89,78,66,49,54,42,31,17
2021-05-28,2021,22,100,81,67,59,57,45,43,32,20
2021-05-29,2021,22,103,83,64,60,56,54,42,25,19
2021-05-30,2021,22,103,73,80,61,54,46,35,35,20
2021-05-31,2021,22,98,80,80,64,48,54,36,28,20
2021-06-01,2021,22,105,78,70,69,48,50,44,34,20
2021-06-02,2021,22,100,88,72,56,50,49,42,32,18
2021-06-03,2021,22,99,76,69,64,57,47,39,35,18
2021-06-04,2021,23,98,100,99,78,76,55,39,33,23
2021-06-05,2021,23,101,95,110,82,76,49,36,34,23
2021-06-06,2021,23,105,91,103,83,81,49,43,29,21
2021-06-07,2021,23,102,108,103,82,75,51,40,28,20
2021-06-08,2021,23,99,95,101,84,80,54,41,25,21
2021-06-09,2021,23,102,104,108,72,80,50,39,33,22
2021-06-10,2021,23,103,106,108,82,76,45,42,35,20
2021-06-11,2021,24,97,95,105,78,75,48,38,32,22
2021-06-12,2021,24,100,100,99,75,72,53,41,25,24
2021-06-13,2021,24,97,97,97,71,81,51,36,31,21
2021-06-14,2021,24,100,103,111,82,84,47,36,32,22
2021-06-15,2021,24,97,104,97,76,75,45,42,30,21
2021-06-16,2021,24,97,96,111,72,78,46,36,25,21
2021-06-17,2021,24,101,96,105,74,75,51,40,28,24
2021-06-18,2021,25,97,101,105,80,75,49,35,32,22
2021-06-19,2021,25,99,97,104,84,77,52,36,32,24
2021-06-20,2021,25,105,103,98,78,81,46,42,26,24
2021-06-21,2021,25,99,108,101,70,81,50,37,28,21
2021-06-22,2021,25,98,95,98,80,73,46,39,26,24
2021-06-23,2021,25,102,91,97,72,76,49,44,28,21
2021-06-24,2021,25,103,94,100,78,84,47,40,34,21
2021-06-25,2021,26,101,93,111,81,72,50,43,31,23
2021-06-26,2021,26,95,108,102,75,75,55,44,34,22
2021-06-27,2021,26,100,103,107,84,83,46,39,32,24
2021-06-28,2021,26,102,105,105,79,76,53,38,29,21
2021-06-29,2021,26,103,95,112,74,72,53,41,32,20
2021-06-30,2021,26,96,103,110,73,77,47,38,28,22
2021-07-01,2021,26,104,93,101,72,84,49,45,25,24
2021-07-02,2021,27,101,99,111,76,76,53,40,25,23
2021-07-03,2021,27,102,106,103,76,77,51,39,35,24
2021-07-04,2021,27,98,91,106,83,78,47,41,33,21
2021-07-05,2021,27,97,91,108,77,76,50,45,32,21
2021-07-06,2021,27,103,100,98,84,82,52,37,30,24
2021-07-07,2021,27,100,105,112,75,74,49,37,33,20
2021-07-08,2021,27,98,105,102,84,82,54,40,33,23
2021-07-09,2021,28,100,96,110,76,74,50,40,26,20
2021-07-10,2021,28,101,98,98,71,78,46,38,25,22
2021-07-11,2021,28,96,97,97,83,79,49,40,31,23
2021-07-12,2021,28,101,105,102,82,72,53,39,25,21
2021-07-13,2021,28,100,103,98,80,83,48,43,34,21
2021-07-14,2021,28,103,105,103,76,80,51,43,31,22
2021-07-15,2021,28,98,97,96,80,82,53,38,28,21
2021-07-16,2021,29,97,98,99,73,79,54,44,29,22
2021-07-17,2021,29,101,95,109,72,76,52,43,29,20
2021-07-18,2021,29,96,93,108,79,76,52,40,28,23
2021-07-19,2021,29,97,98,111,81,83,53,43,31,24
2021-07-20,2021,29,102,98,102,80,77,51,40,26,20
2021-07-21,2021,29,101,101,107,83,76,47,43,29,24
2021-07-22,2021,29,95,92,98,73,73,53,38,26,20
2021-07-23,2021,30,99,101,96,84,76,54,35,29,22
2021-07-24,2021,30,104,101,105,76,78,46,38,25,21
2021-07-25,2021,30,102,108,96,81,84,55,36,29,20
2021-07-26,2021,30,103,98,107,73,83,52,40,29,22
2021-07-27,2021,30,95,92,96,76,74,55,43,34,24
2021-07-28,2021,30,97,100,102,80,80,48,45,26,23
2021-07-29,2021,30,95,91,103,74,76,52,37,34,23
2021-07-30,2021,31,97,108,102,73,77,45,38,26,20
2021-07-31,2021,31,99,98,97,80,79,46,41,35,22
2021-08-01,2021,31,104,106,102,84,81,50,38,31,23
2021-08-02,2021,31,98,94,100,81,73,50,41,27,20
2021-08-03,2021,31,101,103,102,76,75,52,44,26,20
2021-08-04,2021,31,105,98,99,78,78,45,41,31,23
2021-08-05,2021,31,96,108,101,80,75,49,40,31,20
2021-08-06,2021,32,104,101,106,84,84,54,41,28,23
2021-08-07,2021,32,95,99,97,73,84,49,38,29,24
2021-08-08,2021,32,104,105,99,82,74,47,45,30,23
2021-08-09,2021,32,96,105,104,76,74,46,42,29,21
2021-08-10,2021,32,104,101,103,72,76,53,44,28,22
2021-08-11,2021,32,101,105,112,76,72,52,40,34,24
2021-08-12,2021,32,95,100,110,83,83,45,41,30,20
2021-08-13,2021,33,97,103,103,72,73,46,37,31,22
2021-08-14,2021,33,100,104,100,80,74,55,35,32,24
2021-08-15,2021,33,104,107,100,72,78,45,38,33,20
2021-08-16,2021,33,102,95,97,70,80,49,38,27,20
2021-08-17,2021,33,96,103,96,75,77,50,41,25,22
2021-08-18,2021,33,104,100,108,78,81,54,44,32,21
2021-08-19,2021,33,102,102,102,72,76,49,40,32,20
2021-08-20,2021,34,105,108,107,71,83,46,38,33,20
2021-08-21,2021,34,100,90,103,74,80,47,44,30,24
2021-08-22,2021,34,95,103,101,76,78,54,37,28,24
2021-08-23,2021,34,100,97,102,79,74,52,42,32,24
2021-08-24,2021,34,96,90,97,75,73,50,42,27,23
2021-08-25,2021,34,97,92,99,70,77,47,36,27,21
2021-08-26,2021,34,104,101,105,73,84,55,40,29,24
2021-08-27,2021,35,99,94,101,81,78,52,36,25,24
2021-08-28,2021,35,97,91,97,78,78,55,42,33,21
2021-08-29,2021,35,105,99,108,81,74,50,38,32,23
2021-08-30,2021,35,96,96,107,70,81,54,40,35,22
2021-08-31,2021,35,105,104,108,81,73,45,38,30,20
2021-09-01,2021,35,97,100,106,70,81,46,40,25,24
2021-09-02,2021,35,96,93,107,74,80,48,38,34,24
2021-09-03,2021,36,100,99,109,74,79,47,36,30,21
2021-09-04,2021,36,98,106,99,80,72,55,38,26,23
2021-09-05,2021,36,104,90,100,81,73,48,43,28,24
2021-09-06,2021,36,98,102,96,81,79,49,40,26,21
2021-09-07,2021,36,97,96,107,73,83,47,37,31,23
2021-09-08,2021,36,98,99,111,75,79,53,40,25,24
2021-09-09,2021,36,99,93,105,83,82,48,45,34,22
2021-09-10,2021,37,100,74,94,52,44,49,45,30,16
2021-09-11,2021,37,95,72,96,48,42,46,35,35,18
2021-09-12,2021,37,102,85,81,47,36,53,44,25,17
2021-09-13,2021,37,95,82,85,44,41,54,37,27,20
2021-09-14,2021,37,99,73,90,46,37,50,35,27,20
2021-09-15,2021,37,105,90,84,43,40,49,43,35,19
2021-09-16,2021,37,104,84,94,44,47,47,45,25,18
2021-09-17,2021,38,103,73,91,49,44,51,44,32,16
2021-09-18,2021,38,101,77,90,55,40,52,43,29,16
2021-09-19,2021,38,101,88,88,51,42,47,40,27,16
2021-09-20,2021,38,95,72,93,56,43,46,36,34,17
2021-09-21,2021,38,105,84,91,44,38,55,38,32,18
2021-09-22,2021,38,99,82,87,47,42,47,42,25,17
2021-09-23,2021,38,100,72,91,44,41,52,45,32,17
2021-09-24,2021,39,98,85,88,43,43,45,42,27,20
2021-09-25,2021,39,96,82,81,52,39,51,39,28,18
2021-09-26,2021,39,98,88,91,55,44,55,38,27,18
2021-09-27,2021,39,100,73,90,51,43,45,44,30,20
2021-09-28,2021,39,99,85,89,42,45,47,45,25,18
2021-09-29,2021,39,97,78,83,43,36,52,36,33,20
2021-09-30,2021,39,103,89,88,45,44,49,45,28,17
2021-10-01,2021,40,104,89,95,51,38,45,40,25,20
2021-10-02,2021,40,98,83,82,50,43,45,45,29,20
2021-10-03,2021,40,100,77,88,45,48,45,44,30,16
2021-10-04,2021,40,98,87,82,44,42,46,37,33,19
2021-10-05,2021,40,96,78,87,55,37,55,42,34,17
2021-10-06,2021,40,101,85,82,51,39,55,43,28,19
2021-10-07,2021,40,105,74,86,56,40,47,42,29,16
2021-10-08,2021,41,105,89,81,42,37,50,42,25,17
2021-10-09,2021,41,104,82,95,54,46,51,43,31,18
2021-10-10,2021,41,95,85,91,56,47,49,37,30,17
2021-10-11,2021,41,101,90,87,42,46,46,40,25,18
2021-10-12,2021,41,104,75,84,55,39,54,36,28,16
2021-10-13,2021,41,98,75,96,42,44,47,40,26,18
2021-10-14,2021,41,95,76,89,46,47,47,44,26,16
2021-10-15,2021,42,97,90,81,42,38,48,41,30,17
2021-10-16,2021,42,96,76,81,55,42,48,37,35,20
2021-10-17,2021,42,96,79,95,46,42,53,44,28,17
2021-10-18,2021,42,104,88,92,52,43,54,45,28,16
2021-10-19,2021,42,95,79,81,51,39,55,43,28,19
2021-10-20,2021,42,99,76,91,55,47,52,38,31,17
2021-10-21,2021,42,105,83,90,52,37,48,40,25,19
2021-10-22,2021,43,104,88,80,48,36,49,44,29,20
2021-10-23,2021,43,98,84,94,54,46,51,37,29,18
2021-10-24,2021,43,104,83,93,54,48,54,42,34,18
2021-10-25,2021,43,104,83,81,47,36,48,43,35,18
2021-10-26,2021,43,105,87,87,55,44,52,45,26,16
2021-10-27,2021,43,103,76,85,43,44,54,43,33,20
2021-10-28,2021,43,103,76,82,47,42,46,36,32,18
2021-10-29,2021,44,102,80,89,50,39,55,43,31,19
2021-10-30,2021,44,95,87,92,54,41,45,44,28,18
2021-10-31,2021,44,103,78,85,49,38,49,43,28,18
2021-11-01,2021,44,96,89,82,48,42,45,42,31,17
2021-11-02,2021,44,105,74,85,45,42,49,35,27,16
2021-11-03,2021,44,105,86,81,49,39,49,40,31,19
2021-11-04,2021,44,101,80,89,46,40,46,36,29,16
2021-11-05,2021,45,105,89,82,44,48,49,43,25,16
2021-11-06,2021,45,99,77,86,42,44,50,39,25,18
2021-11-07,2021,45,95,81,84,45,41,50,38,25,19
2021-11-08,2021,45,98,72,95,49,45,52,38,25,20
2021-11-09,2021,45,103,76,89,46,40,50,43,26,16
2021-11-10,2021,45,97,78,96,50,39,52,38,26,16
2021-11-11,2021,45,97,89,85,49,43,51,40,30,18
2021-11-12,2021,46,104,81,91,47,40,53,42,28,16
2021-11-13,2021,46,99,78,95,49,37,53,35,34,16
2021-11-14,2021,46,101,79,89,51,46,55,35,29,16
2021-11-15,2021,46,104,76,93,52,37,47,37,28,19
2021-11-16,2021,46,95,88,89,52,44,50,35,29,17
2021-11-17,2021,46,98,82,92,51,41,51,39,31,17
2021-11-18,2021,46,100,74,92,46,46,48,38,26,19
2021-11-19,2021,47,105,86,93,50,37,55,44,30,20
2021-11-20,2021,47,105,83,96,49,36,45,38,33,17
